"GeneName",Med(Ess(WT)) – Med(Ess(MT))
"ACPP",0.004897197483823
"OR52B2",0.004903081042618
"STOX1",0.004958915092977
"CELF1",0.004972944386776
"TGFBR3",0.004974837678134
"WDFY1",0.004983521223493
"TCEA3",0.004996280232208
"PDC",0.005003034117158
"C1QTNF7",0.005006836558954
"RCVRN",0.005016322050865
"LTBP1",0.005020168056038
"PDCD1LG2",0.005022557807347
"ZNF528",0.005025456531372
"RABL2B",0.005068993692291
"PSME4",0.005079347267077
"SMPD3",0.00508527827847
"AGBL4",0.005086825312462
"SLC46A2",0.005097519181261
"CDC42BPG",0.005122059954055
"CYP2C9",0.005130260079544
"TRRAP",0.005130753586156
"VSTM2A",0.005143943676342
"ITGB3",0.005158645425107
"NUP205",0.005182698890581
"HOGA1",0.005191960222858
"MIPOL1",0.005194055531797
"SERPINF2",0.005195856148996
"OPN3",0.005202963943901
"CD81",0.005212384222707
"RHOJ",0.005225131260255
"NLRP1",0.005231562908981
"FRMPD1",0.005281120011907
"RNF146",0.00529000348013
"CLRN1",0.005307005643924
"PZP",0.0053094236739
"TLR10",0.005313700981693
"ISOC2",0.005328348911619
"SEPT4",0.005329968961197
"SULT2B1",0.00533055220206
"NT5E",0.005335151446708
"ZNF347",0.005346522184003
"GBP6",0.005361723362361
"SLAMF1",0.005365219339971
"TBX15",0.005375430699022
"HUS1B",0.005377303825988
"SULT1E1",0.00538668344071
"TBC1D5",0.005432458419363
"B3GAT3",0.005434900989263
"EXO5",0.005455930233364
"PCDHGB3",0.005458907769125
"DAAM2",0.005478367862967
"LRP2BP",0.005479369171088
"CLDN5",0.005482445014672
"SPATS1",0.005494634614332
"FGL1",0.005494789379332
"DIMT1",0.005496921430024
"CTU2",0.005507024341256
"KLK13",0.0055182511943
"PRAMEF14",0.005530877133455
"DNMT1",0.005533805554431
"SPHK2",0.005559945025332
"CENPE",0.005563518022582
"SNX8",0.005564436720831
"CSPG5",0.005567703692224
"OR56A1",0.005578456284623
